city,district,street,rooms,size,level,max_levels,floor_state,price_m2,price,lat,lng
Tashkent,Chilonzor, Чиланзар-6,2,50.0,2,5,o'rta qavat,730,36500,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар,1,40.0,2,4,o'rta qavat,737,29500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-6,1,32.0,4,5,o'rta qavat,765,24500,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар-6,1,32.0,2,4,o'rta qavat,890,28500,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар,1,32.0,3,5,o'rta qavat,765,24500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар 1-й квартал,1,33.0,4,4,oxirgi qavat,787,26000,41.2847707,69.2288981
Tashkent,Uchtepa, Чиланзар 15-й квартал,1,39.38,5,5,oxirgi qavat,709,27950,41.2953086,69.182706
Tashkent,Chilonzor, Алмазар,3,80.0,2,9,o'rta qavat,737,59000,41.2573956,69.1959189
Tashkent,Mirzo Ulug‘bek, Феруза-1,3,73.0,1,4,1-qavat,482,35192,41.3550649,69.3585936
Tashkent,Uchtepa, Чиланзар 23-й квартал,1,30.0,1,4,1-qavat,980,29400,41.2867929,69.1789807
Tashkent,Yunusobod, 1-й проезд Амира Темура,3,70.0,2,4,o'rta qavat,685,48000,41.3168156,69.2832772
Tashkent,Yunusobod, ТашГРЭС,2,55.0,2,5,o'rta qavat,609,33500,41.3802576,69.3696992
Tashkent,Olmazor, Каракамыш квартал 2/1,4,100.0,2,9,o'rta qavat,530,53000,41.3589705,69.2177228
Tashkent,Chilonzor, Улица Пеонерская,2,44.0,3,4,o'rta qavat,750,33000,41.2759136,69.2245267
Tashkent,Mirzo Ulug‘bek, Феруза-1,5,110.0,2,4,o'rta qavat,772,85000,41.3550649,69.3585936
Tashkent,Chilonzor, Чиланзар 7кв 2/2/4,2,50.0,2,4,o'rta qavat,610,30500,41.2948119,69.2087824
Tashkent,Olmazor, Каракамыш квартал 2/1,2,60.0,2,9,o'rta qavat,600,36000,41.3589705,69.2177228
Tashkent,Olmazor, Каракамыш квартал 2/1,1,40.0,2,9,o'rta qavat,650,26000,41.3589705,69.2177228
Tashkent,Mirzo Ulug‘bek, Шастри,3,80.0,2,4,o'rta qavat,1750,140000,41.3137673,69.2910424
Tashkent,Mirobod, Госпитальный,5,115.0,4,9,o'rta qavat,852,98000,41.295316,69.275364
Tashkent,Shayxontohur, Ганга,2,92.0,2,9,o'rta qavat,543,50000,41.3272955,69.24811
Tashkent,Yunusobod, Юнусабад 10-й квартал,4,115.0,7,9,o'rta qavat,591,68000,41.3804352,69.2840285
Tashkent,Yashnobod, Сандикли,3,78.0,2,9,o'rta qavat,961,75000,41.3105015,69.3312541
Tashkent,Chilonzor, Ок тепа,4,91.0,9,9,oxirgi qavat,791,72000,41.2858241,69.2060044
Tashkent,Olmazor, Каракамыш квартал 1/4,3,70.0,4,4,oxirgi qavat,528,37000,41.363075,69.2363483
Tashkent,Uchtepa, Чиланзар 21-й квартал,1,30.0,1,4,1-qavat,983,29500,41.2924208,69.1737654
Tashkent,Chilonzor, Чиланзар-18 ориентир кафе Аладдин,2,50.0,2,4,o'rta qavat,750,37500,41.2729489,69.1916465
Tashkent,Shayxontohur, Бельтепа,5,100.0,7,9,o'rta qavat,480,48000,41.3451812,69.1700401
Tashkent,Yashnobod, 1-й проезд Авиасозлар,2,61.0,8,9,o'rta qavat,557,34000,41.2896055,69.3434849
Tashkent,Shayxontohur, Бельтепа,3,77.0,5,5,oxirgi qavat,584,45000,41.3451812,69.1700401
Tashkent,Chilonzor, Супермаркет Макро,1,30.0,2,4,o'rta qavat,900,27000,41.2829686,69.2223058
Tashkent,Chilonzor, Торговый центр,1,30.0,4,4,oxirgi qavat,850,25500,41.2830467,69.2222748
Tashkent,Chilonzor, Ул.Пионерскый,1,30.0,1,4,1-qavat,840,25200,41.2759136,69.2245267
Tashkent,Chilonzor, Торговый центр,1,30.0,3,4,o'rta qavat,756,22700,41.2830467,69.2222748
Tashkent,Mirobod, Янгизамон,3,71.0,2,9,o'rta qavat,661,47000,41.2759614,69.2953473
Tashkent,Shayxontohur, Лабзак,2,55.0,4,4,oxirgi qavat,727,40000,41.3267124,69.2601886
Tashkent,Shayxontohur, Улица Бешёгоч,3,68.41,4,9,o'rta qavat,818,56000,41.2834892,69.2665263
Tashkent,Mirobod, Ойбек,2,65.0,8,8,oxirgi qavat,1384,90000,41.2983828,69.2730715
Tashkent,Yakkasaroy, Тезиковая дача,1,48.0,6,8,o'rta qavat,1187,57000,41.2784172,69.2711001
Tashkent,Mirzo Ulug‘bek, Mag'rur ulitsa,1,20.0,1,4,1-qavat,875,17500,41.3292204,69.3473509
Tashkent,Mirobod, ул.Чехова,3,75.0,6,9,o'rta qavat,1133,85000,41.2963881,69.276825
Tashkent,Mirobod, Куйлюк 4-й квартал,2,68.0,3,9,o'rta qavat,485,33000,41.2459142,69.307123
Tashkent,Chilonzor, Лутфи,2,44.0,5,5,oxirgi qavat,795,35000,41.2881302,69.1880751
Tashkent,Mirobod, Тараса Шевченко,4,93.6,4,4,oxirgi qavat,988,92500,41.2991561,69.2785087
Tashkent,Chilonzor, Чиланзар 2-й квартал,5,109.0,3,5,o'rta qavat,733,80000,41.2807837,69.223683
Tashkent,Uchtepa, Чиланзар 14-й квартал,3,92.0,4,4,oxirgi qavat,478,44000,41.2962523,69.1909015
Tashkent,Uchtepa, Чиланзар 14-й квартал,3,67.0,3,4,o'rta qavat,626,42000,41.2962523,69.1909015
Tashkent,Uchtepa, Чиланзар 15-й квартал,3,68.0,2,5,o'rta qavat,676,46000,41.2953086,69.182706
Tashkent,Yakkasaroy, Бобур,1,43.0,12,16,o'rta qavat,779,33500,41.2818558,69.2552666
Tashkent,Yakkasaroy, Массив Кушбеги,2,52.0,5,5,oxirgi qavat,696,36200,41.2673079,69.2415634
Tashkent,Yakkasaroy, пр-т Бабура,2,63.0,1,9,1-qavat,682,43000,41.2892951,69.2582738
Tashkent,Uchtepa, Чиланзар 14-й квартал,2,54.0,3,4,o'rta qavat,574,31000,41.2962523,69.1909015
Tashkent,Uchtepa, Чиланзар 13-й квартал махалля Кухна-Чупонота,4,96.0,4,4,oxirgi qavat,760,73000,41.2902787,69.1839655
Tashkent,Uchtepa, Кухна-Чупонота массив Чиланзар 13-й квартал,4,80.0,5,5,oxirgi qavat,587,47000,41.2902787,69.1839655
Tashkent,Uchtepa, Кухна-Чупонота массив Чиланзар 13-й квартал,4,76.0,1,5,1-qavat,1578,120000,41.2902787,69.1839655
Tashkent,Uchtepa, Кухна-Чупонота массив Чиланзар 13-й квартал,3,70.0,4,5,o'rta qavat,671,47000,41.2902787,69.1839655
Tashkent,Mirobod, Госпитальный,3,135.0,3,8,o'rta qavat,651,88000,41.295316,69.275364
Tashkent,Uchtepa, Кухна-Чупонота массив Чиланзар 13-й квартал,2,54.0,1,5,1-qavat,962,52000,41.2902787,69.1839655
Tashkent,Uchtepa, Кухна-Чупонота массив Чиланзар 13-й квартал,5,120.0,3,5,o'rta qavat,1000,120000,41.2902787,69.1839655
Tashkent,Uchtepa, Чиланзар 12-й квартал,4,86.0,6,9,o'rta qavat,796,68500,41.281265,69.1879213
Tashkent,Uchtepa, Чиланзар 15-й квартал,3,72.0,7,9,o'rta qavat,805,58000,41.2953086,69.182706
Tashkent,Chilonzor, Чиланзар 16-й квартал,2,47.0,2,4,o'rta qavat,680,32000,41.274633,69.200587
Tashkent,Uchtepa, Чиланзар 12-й квартал,3,98.0,3,4,o'rta qavat,673,66000,41.281265,69.1879213
Tashkent,Chilonzor, Чиланзар 16-й квартал,2,58.0,3,9,o'rta qavat,698,40500,41.274633,69.200587
Tashkent,Chilonzor, Чиланзар,2,60.0,3,5,o'rta qavat,558,33500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-4,2,60.0,3,5,o'rta qavat,591,35500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-Ц,2,50.0,4,5,o'rta qavat,670,33500,41.2798237,69.2058023
Tashkent,Chilonzor, Чиланзар,2,50.0,2,5,o'rta qavat,680,34000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,1,36.0,2,4,o'rta qavat,736,26500,41.259418,69.1804708
Tashkent,Chilonzor, Мукими,1,32.0,3,5,o'rta qavat,796,25500,41.2885649,69.2290098
Tashkent,Uchtepa, Чиланзар 12-й квартал,3,65.0,4,4,oxirgi qavat,661,43000,41.281265,69.1879213
Tashkent,Chilonzor, Чиланзар 16-й квартал,3,70.0,5,5,oxirgi qavat,571,40000,41.274633,69.200587
Tashkent,Uchtepa, Чиланзар 11-й квартал,2,46.0,1,4,1-qavat,836,38500,41.2770171,69.1909015
Tashkent,Uchtepa, Чиланзар 11-й квартал,2,50.0,4,4,oxirgi qavat,640,32000,41.2770171,69.1909015
Tashkent,Chilonzor, Чиланзар 17-й квартал,2,50.0,1,4,1-qavat,870,43500,41.271386,69.1961168
Tashkent,Chilonzor, Чиланзар 17-й квартал,2,70.0,2,4,o'rta qavat,971,68000,41.271386,69.1961168
Tashkent,Chilonzor, Чиланзар 17-й квартал,2,46.0,4,4,oxirgi qavat,760,35000,41.271386,69.1961168
Tashkent,Chilonzor, Чиланзар 10-й квартал,1,34.0,2,4,o'rta qavat,897,30500,41.2829494,69.1968618
Tashkent,Uchtepa, Чиланзар квартал Г9А,2,56.0,3,4,o'rta qavat,660,37000,41.2729489,69.1916465
Tashkent,Uchtepa, Чиланзар 24-й квартал,2,46.0,1,5,1-qavat,619,28500,41.2814223,69.1760005
Tashkent,Shayxontohur, Чорсу,2,46.0,9,9,oxirgi qavat,804,37000,41.3187089,69.2303882
Tashkent,Chilonzor, Чиланзар квартал Ц,3,71.0,2,4,o'rta qavat,605,43000,41.2798237,69.2058023
Tashkent,Mirzo Ulug‘bek, Новомосковская,2,54.0,5,5,oxirgi qavat,925,50000,41.324301,69.298313
Tashkent,Chilonzor, Чиланзар 18-й квартал,2,47.0,4,4,oxirgi qavat,744,35000,41.2729489,69.1916465
Tashkent,Chilonzor, Чиланзар квартал Г9,5,104.0,2,5,o'rta qavat,605,63000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар 19-й квартал,1,42.0,2,5,o'rta qavat,738,31000,41.2710841,69.1849411
Tashkent,Chilonzor, Чиланзар 19-й квартал,2,62.0,8,9,o'rta qavat,596,37000,41.2710841,69.1849411
Tashkent,Mirobod, Тараса Шевченко,4,116.0,9,9,oxirgi qavat,646,75000,41.2991561,69.2785087
Tashkent,Yakkasaroy, Конституция,4,92.0,6,9,o'rta qavat,1304,120000,41.2638329,69.2254764
Tashkent,Chilonzor, Чиланзар 19-й квартал,3,100.0,2,9,o'rta qavat,730,73000,41.2710841,69.1849411
Tashkent,Yakkasaroy, Кушбеги,2,58.0,5,5,oxirgi qavat,793,46000,41.2673079,69.2415634
Tashkent,Chilonzor, Чиланзар 19-й квартал,3,65.0,4,4,oxirgi qavat,815,53000,41.2710841,69.1849411
Tashkent,Chilonzor, Чиланзар 19-й квартал,3,56.0,1,4,1-qavat,732,41000,41.2710841,69.1849411
Tashkent,Chilonzor, Чиланзар 8-й квартал,2,49.0,1,4,1-qavat,755,37000,41.2894422,69.2058023
Tashkent,Chilonzor, Чиланзар квартал 20Д,2,50.0,1,4,1-qavat,680,34000,41.2657122,69.1819609
Tashkent,Chilonzor, Чиланзар квартал 20А,2,59.0,5,9,o'rta qavat,610,36000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар квартал 20Д,3,64.0,6,9,o'rta qavat,390,25000,41.2657122,69.1819609
Tashkent,Chilonzor, Чиланзар квартал 20Д,3,67.0,1,4,1-qavat,716,48000,41.2657122,69.1819609
Tashkent,Chilonzor, Чиланзар квартал 20Д,4,80.0,3,5,o'rta qavat,925,74000,41.2657122,69.1819609
Tashkent,Chilonzor, Катта козиробод,4,116.0,4,4,oxirgi qavat,1034,120000,41.2773103,69.2152083
Tashkent,Chilonzor, Алмазар,3,110.0,4,9,o'rta qavat,636,70000,41.2573956,69.1959189
Tashkent,Mirzo Ulug‘bek, Муминова,1,27.0,5,5,oxirgi qavat,851,23000,41.3392308,69.3389519
Tashkent,Mirobod, 7-й проезд Мироншаха,3,90.0,1,9,1-qavat,944,85000,41.2846588,69.2743143
Tashkent,Chilonzor, Чиланзар 7кв Продам 2/2/4,2,50.0,2,4,o'rta qavat,610,30500,41.2948119,69.2087824
Tashkent,Yunusobod, Юнусабад 12-й квартал,3,80.0,7,9,o'rta qavat,618,49500,41.3777696,69.2922234
Tashkent,Yunusobod, Юнусабад 4-й квартал,3,71.0,5,9,o'rta qavat,957,68000,41.3653679,69.2773236
Tashkent,Uchtepa, Чиланзар-12,3,67.0,4,4,oxirgi qavat,520,34900,41.281265,69.1879213
Tashkent,Mirzo Ulug‘bek, Сайрам,3,66.0,3,4,o'rta qavat,848,56000,41.3317732,69.324458
Tashkent,Chilonzor, Чиланзар 8-й квартал,1,30.0,4,4,oxirgi qavat,900,27000,41.2894422,69.2058023
Tashkent,Uchtepa, Чиланзар 21-й квартал,1,33.0,2,5,o'rta qavat,696,23000,41.2924208,69.1737654
Tashkent,Chilonzor, Чиланзар 7-й квартал,2,55.0,1,4,1-qavat,860,47300,41.2948119,69.2087824
Tashkent,Chilonzor, Чиланзар 7-й квартал,2,46.0,3,4,o'rta qavat,739,34000,41.2948119,69.2087824
Tashkent,Chilonzor, Чиланзар 7-й квартал,2,48.0,1,4,1-qavat,833,40000,41.2948119,69.2087824
Tashkent,Mirzo Ulug‘bek, Карасу 4-й квартал,4,87.0,8,9,o'rta qavat,465,40500,41.3322873,69.3734238
Tashkent,Chilonzor, Чиланзар 6-й квартал,2,54.0,1,4,1-qavat,796,43000,41.2857552,69.2117625
Tashkent,Uchtepa, Чиланзар 22-й квартал,3,65.0,4,4,oxirgi qavat,658,42800,41.2879715,69.1692951
Tashkent,Chilonzor, Чиланзар 6-й квартал,5,110.0,1,5,1-qavat,1454,160000,41.2857552,69.2117625
Tashkent,Chilonzor, Чиланзар 5-й квартал,3,68.0,4,4,oxirgi qavat,713,48500,41.2916859,69.2177228
Tashkent,Chilonzor, Чиланзар 5-й квартал,3,68.0,1,4,1-qavat,860,58500,41.2916859,69.2177228
Tashkent,Uchtepa, Чиланзар 23-й квартал,1,38.0,5,5,oxirgi qavat,605,23000,41.2867929,69.1789807
Tashkent,Uchtepa, Чиланзар 23-й квартал,3,66.0,3,5,o'rta qavat,803,53000,41.2867929,69.1789807
Tashkent,Uchtepa, Чиланзар 23-й квартал,3,72.0,5,5,oxirgi qavat,597,43000,41.2867929,69.1789807
Tashkent,Uchtepa, Чиланзар 24-й квартал,3,60.0,5,5,oxirgi qavat,558,33500,41.2814223,69.1760005
Tashkent,Yakkasaroy, Шота Руставели,2,62.0,3,5,o'rta qavat,629,39000,41.2911414,69.2601933
Tashkent,Mirzo Ulug‘bek, Ялангач,3,70.0,3,4,o'rta qavat,671,47000,41.3606566,69.3548004
Tashkent,Uchtepa, Чиланзар 25-й квартал,2,52.0,3,5,o'rta qavat,673,35000,41.2797359,69.1670599
Tashkent,Chilonzor, Чиланзар 5-й квартал,1,30.0,2,4,o'rta qavat,850,25500,41.2916859,69.2177228
Tashkent,Chilonzor, Чиланзар 5-й квартал,4,78.0,4,4,oxirgi qavat,711,55500,41.2916859,69.2177228
Tashkent,Uchtepa, Чиланзар 25-й квартал,4,76.0,2,5,o'rta qavat,907,69000,41.2797359,69.1670599
Tashkent,Uchtepa, Чиланзар 25-й квартал,4,74.0,1,5,1-qavat,709,52500,41.2797359,69.1670599
Tashkent,Chilonzor, Чиланзар 3-й квартал,2,44.0,3,3,oxirgi qavat,704,31000,41.2855934,69.223683
Tashkent,Uchtepa, Чиланзар 26-й квартал,2,58.0,5,5,oxirgi qavat,568,33000,41.2771751,69.1789807
Tashkent,Uchtepa, Чиланзар 26-й квартал,4,80.0,4,5,o'rta qavat,662,53000,41.2771751,69.1789807
Tashkent,Uchtepa, Чиланзар 26-й квартал,4,76.0,3,5,o'rta qavat,907,69000,41.2771751,69.1789807
Tashkent,Yashnobod, Тузель 1-й квартал,4,90.0,3,4,o'rta qavat,666,60000,41.2987036,69.3577802
Tashkent,Uchtepa, Чиланзар 26-й квартал,4,80.0,4,5,o'rta qavat,593,47500,41.2771751,69.1789807
Tashkent,Chilonzor, Чиланзар квартал Е,2,42.0,2,5,o'rta qavat,952,40000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар квартал Ц,4,112.0,3,4,o'rta qavat,1053,118000,41.2798237,69.2058023
Tashkent,Yashnobod," Лисунова-2, Авиасозлар-3",3,70.0,2,4,o'rta qavat,521,36500,41.2889821,69.3443969
Tashkent,Yunusobod, Юнусабад 14-й квартал,5,135.0,2,9,o'rta qavat,607,82000,41.3709551,69.307123
Tashkent,Chilonzor, Чиланзар квартал Е,4,80.0,4,5,o'rta qavat,812,65000,41.259418,69.1804708
Tashkent,Shayxontohur, Гульабад,4,90.0,3,4,o'rta qavat,588,53000,41.3240567,69.223683
Tashkent,Mirzo Ulug‘bek, Ахмад Югнакий,2,60.0,5,5,oxirgi qavat,625,37500,41.34932,69.3860684
Tashkent,Yunusobod, Кашкар,2,52.0,4,5,o'rta qavat,711,37000,41.3197131,69.2773236
Tashkent,Mirzo Ulug‘bek, Массив,4,110.0,1,9,1-qavat,472,52000,41.3292204,69.3473509
Tashkent,Yakkasaroy, Башлык,4,96.0,2,9,o'rta qavat,697,67000,41.2697288,69.2512486
Tashkent,Yashnobod, 40лет Победы. Ул Паркентская,2,50.0,2,4,o'rta qavat,620,31000,41.3108224,69.3341149
Tashkent,Mirzo Ulug‘bek, Карасу 6-й квартал,4,92.0,4,4,oxirgi qavat,565,52000,41.3292204,69.3473509
Tashkent,Shayxontohur, Хадра,3,105.0,4,7,o'rta qavat,1219,128000,41.3242925,69.2505036
Tashkent,Chilonzor, Чиланзар,3,68.0,4,4,oxirgi qavat,514,35000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар квартал И,3,75.0,5,9,o'rta qavat,666,50000,41.259418,69.1804708
Tashkent,Yunusobod, ТашГРЭС,3,67.0,5,5,oxirgi qavat,597,40000,41.3802576,69.3696992
Tashkent,Mirzo Ulug‘bek, Мирзакалона Исмаили,3,118.0,3,5,o'rta qavat,805,95000,41.3292204,69.3473509
Tashkent,Yunusobod, Киёт,2,55.0,3,4,o'rta qavat,872,48000,41.3245206,69.2773236
Tashkent,Mirobod, метро Космонавтов Голубые купола,2,70.0,4,7,o'rta qavat,985,69000,41.3051824,69.2638823
Tashkent,Shayxontohur, Самарканд Дарвоза,3,80.0,4,7,o'rta qavat,718,57500,41.3162377,69.2312263
Tashkent,Mirzo Ulug‘bek, Бузкуча,3,105.0,4,4,oxirgi qavat,828,87000,41.3196379,69.3200203
Tashkent,Olmazor, проезд Дилсарой,1,43.0,3,9,o'rta qavat,581,25000,41.3645355,69.2281531
Tashkent,Chilonzor, Чиланзар,2,65.0,1,5,1-qavat,630,41000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар-3,2,45.0,2,5,o'rta qavat,822,37000,41.2855934,69.223683
Tashkent,Chilonzor, Чиланзар-17,1,42.0,6,9,o'rta qavat,630,26500,41.271386,69.1961168
Tashkent,Chilonzor, Чиланзар-8,1,40.0,1,4,1-qavat,637,25500,41.2894422,69.2058023
Tashkent,Mirzo Ulug‘bek, Буюк Ипак Йули,3,80.0,3,4,o'rta qavat,1287,103000,41.3104865,69.2922234
Tashkent,Shayxontohur, Бешагач,3,72.0,6,9,o'rta qavat,791,57000,41.2834892,69.2665263
Tashkent,Yashnobod, Корасув (Лисунова) ,3,70.0,4,4,oxirgi qavat,535,37500,41.2966518,69.3418087
Tashkent,Yunusobod, Юнусабад-10,4,110.0,7,9,o'rta qavat,627,69000,41.3804352,69.2840285
Tashkent,Chilonzor, Ул Волгоградская,2,52.0,3,4,o'rta qavat,621,32300,41.2825142,69.2248552
Tashkent,Chilonzor, Ул Мукумий,3,66.0,5,5,oxirgi qavat,606,40000,41.3379184,69.3898602
Tashkent,Mirobod, Миробод,4,110.0,9,9,oxirgi qavat,640,70500,41.2758912,69.2937133
Tashkent,Shayxontohur, Ганга,3,95.0,2,9,o'rta qavat,526,50000,41.3272955,69.24811
Tashkent,Yashnobod, 1-й проезд Баку,1,26.0,1,4,1-qavat,730,19000,41.2994958,69.2400734
Tashkent,Olmazor, Олмазорский район,4,74.07,4,4,oxirgi qavat,594,44000,41.3645355,69.2281531
Tashkent,Yunusobod, Юнусабад 7-й квартал,1,45.0,4,4,oxirgi qavat,600,27000,41.3716355,69.2691287
Tashkent,Uchtepa, Изза,3,105.0,5,6,o'rta qavat,809,85000,41.2821153,69.1576663
Tashkent,Uchtepa, Такачи,3,70.0,2,4,o'rta qavat,671,47000,41.3178861,69.1566894
Tashkent,Chilonzor, Домбрабад,1,50.0,3,4,o'rta qavat,660,33000,41.262065,69.2072923
Tashkent,Uchtepa, Чиланзар 30-й квартал,3,80.0,11,12,o'rta qavat,550,44000,41.2978921,69.1804708
Tashkent,Uchtepa, Чиланзар 23-й квартал,2,48.0,6,9,o'rta qavat,875,42000,41.2867929,69.1789807
Tashkent,Uchtepa, Чиланзар 24-й квартал,3,58.0,4,5,o'rta qavat,741,43000,41.2814223,69.1760005
Tashkent,Shayxontohur, Бельтепа,2,60.0,1,4,1-qavat,750,45000,41.3451812,69.1700401
Tashkent,Mirzo Ulug‘bek, Феруза-1,1,38.0,4,4,oxirgi qavat,552,21000,41.3550649,69.3585936
Tashkent,Shayxontohur, Зульфияханум,3,63.0,1,2,1-qavat,1031,65000,41.3314152,69.2689007
Tashkent,Olmazor, Каракамыш-2/3,5,100.0,3,4,o'rta qavat,570,57000,41.3597078,69.2094809
Tashkent,Yunusobod, Абдуллы Кадыри,3,110.0,2,8,o'rta qavat,1500,165000,41.3224583,69.2724003
Tashkent,Yakkasaroy, Башлык,1,22.0,2,9,o'rta qavat,1227,27000,41.2697288,69.2512486
Tashkent,Mirzo Ulug‘bek, Мирзакалона Исмаили,3,120.0,3,5,o'rta qavat,1041,125000,41.3292204,69.3473509
Tashkent,Yakkasaroy," Улица Нукусская, 1я Нотариальная Контора",1,47.0,7,16,o'rta qavat,723,34000,41.2823082,69.2567896
Tashkent,Chilonzor, Чиланзар 8-й квартал,2,48.0,4,4,oxirgi qavat,875,42000,41.2894422,69.2058023
Tashkent,Yashnobod, Мавлоно Риёзи,4,97.0,6,9,o'rta qavat,979,95000,41.3123276,69.3159192
Tashkent,Yashnobod, Мавлоно Риёзи,4,92.0,4,9,o'rta qavat,576,53000,41.3123276,69.3159192
Tashkent,Chilonzor, Чиланзар квартал 20Д,3,60.0,2,4,o'rta qavat,750,45000,41.2657122,69.1819609
Tashkent,Chilonzor, Чиланзар 17-й квартал,1,34.0,1,5,1-qavat,852,29000,41.271386,69.1961168
Tashkent,Uchtepa, Чиланзар 12-й квартал,2,48.0,3,4,o'rta qavat,854,41000,41.281265,69.1879213
Tashkent,Uchtepa, Чиланзар 14-й квартал,2,50.0,2,4,o'rta qavat,700,35000,41.2962523,69.1909015
Tashkent,Yashnobod, 1-й проезд Авиасозлар,2,48.0,3,4,o'rta qavat,583,28000,41.2896055,69.3434849
Tashkent,Chilonzor, Чиланзар 10-й квартал,2,46.0,4,4,oxirgi qavat,1021,47000,41.2829494,69.1968618
Tashkent,Yunusobod, Юнусабад 18-й квартал,3,70.0,2,4,o'rta qavat,728,51000,41.3707855,69.3190425
Tashkent,Uchtepa, Чиланзар 15-й квартал,3,70.0,3,9,o'rta qavat,607,42500,41.2953086,69.182706
Tashkent,Mirzo Ulug‘bek, Паркентская (Генерала Петрова) ,3,85.0,8,9,o'rta qavat,682,58000,41.31512,69.3234929
Tashkent,Yakkasaroy, Кухинур,3,82.0,4,4,oxirgi qavat,914,75000,41.297791,69.2648035
Tashkent,Uchtepa, Чиланзар 21-й квартал,2,56.0,2,4,o'rta qavat,660,37000,41.2924208,69.1737654
Tashkent,Shayxontohur, Гульабад,4,85.0,3,4,o'rta qavat,623,53000,41.3240567,69.223683
Tashkent,Mirobod, м. Куйлюк-4 (мебельный магазин),2,59.0,4,4,oxirgi qavat,406,24000,41.244975,69.309876
Tashkent,Olmazor, 9-й проезд Камарнисо,2,58.0,5,9,o'rta qavat,482,28000,41.3572628,69.1965399
Tashkent,Chilonzor, Чиланзар 17-й квартал,2,48.0,2,4,o'rta qavat,770,37000,41.271386,69.1961168
Tashkent,Sergeli, 7a,2,43.0,4,7,o'rta qavat,790,34000,41.210633,69.2281531
Tashkent,Mirzo Ulug‘bek, Ялангач,3,70.0,3,4,o'rta qavat,550,38500,41.3606566,69.3548004
Tashkent,Yunusobod, Юнусабад 5-й квартал,4,130.0,4,9,o'rta qavat,730,95000,41.3615759,69.2747161
Tashkent,Shayxontohur, Комолон,4,88.0,2,9,o'rta qavat,886,78000,41.3058116,69.2301088
Tashkent,Shayxontohur, Дружба Народов,2,68.0,6,9,o'rta qavat,1000,68000,41.3114122,69.2419499
Tashkent,Mirzo Ulug‘bek, Кадирова,2,48.0,4,4,oxirgi qavat,570,27394,41.3292204,69.3473509
Tashkent,Yakkasaroy, Тезиковая дача,3,96.0,1,7,1-qavat,1000,96000,41.2784172,69.2711001
Tashkent,Mirzo Ulug‘bek, Кадирова,2,48.0,4,4,oxirgi qavat,558,26829,41.3292204,69.3473509
Tashkent,Sergeli, Кашкар,3,55.0,6,7,o'rta qavat,736,40500,41.3197131,69.2773236
Tashkent,Yashnobod, Мунаввар,1,48.0,6,6,oxirgi qavat,383,18385,41.2668347,69.3490899
Tashkent,Mirzo Ulug‘bek, Феруза-1,3,61.0,1,4,1-qavat,1967,120000,41.3550649,69.3585936
Tashkent,Chilonzor, Чиланзар 2-й квартал,3,64.0,3,3,oxirgi qavat,617,39500,41.2807837,69.223683
Tashkent,Uchtepa, Чиланзар 25-й квартал,4,80.0,2,4,o'rta qavat,750,60000,41.2797359,69.1670599
Tashkent,Chilonzor, Чиланзар 7-й квартал,3,68.0,5,5,oxirgi qavat,632,43000,41.2948119,69.2087824
Tashkent,Chilonzor, Мукими,3,68.0,4,4,oxirgi qavat,588,40000,41.2885649,69.2290098
Tashkent,Uchtepa, Лутфи,3,76.0,3,9,o'rta qavat,828,63000,41.2846997,69.1841336
Tashkent,Olmazor, 1-й тупик Карасарай,3,67.0,1,4,1-qavat,761,51000,41.3424629,69.2419628
Tashkent,Uchtepa, Чиланзар 21-й квартал,3,65.0,2,4,o'rta qavat,661,43000,41.2924208,69.1737654
Tashkent,Uchtepa, Изза,2,56.0,6,9,o'rta qavat,705,39500,41.2821153,69.1576663
Tashkent,Uchtepa, Изза,2,60.0,1,9,1-qavat,766,46000,41.2821153,69.1576663
Tashkent,Uchtepa, 1-й проезд Хондамир,2,63.0,3,4,o'rta qavat,650,41000,41.3211218,69.1703261
Tashkent,Chilonzor, Чиланзар-18,3,68.0,4,4,oxirgi qavat,522,35500,41.2729489,69.1916465
Tashkent,Chilonzor, Мукими,1,26.0,4,5,o'rta qavat,1003,26100,41.2885649,69.2290098
Tashkent,Chilonzor, Чиланзар,1,42.0,4,5,o'rta qavat,642,27000,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,1,36.0,2,5,o'rta qavat,708,25500,41.259418,69.1804708
Tashkent,Chilonzor, Чиланзар,1,40.0,4,4,oxirgi qavat,612,24500,41.259418,69.1804708
Tashkent,Uchtepa, Урикзор,2,58.0,4,5,o'rta qavat,568,33000,41.2865169,69.240584
Tashkent,Chilonzor, Мукими,2,63.0,4,4,oxirgi qavat,769,48500,41.2885649,69.2290098
